Schlumberger array
   1.500000    
7
         456
           1
           0
    2.250    1.500    1   192.04455566
    3.750    1.500    1   197.77114868
    5.250    1.500    1   187.93780518
    6.750    1.500    1   427.62771606
    8.250    1.500    1   320.57928467
    9.750    1.500    1   372.12219238
   11.250    1.500    1  1043.56237793
   12.750    1.500    1   279.24600220
   17.250    1.500    1   138.53179932
   18.750    1.500    1    69.02437592
   20.250    1.500    1   384.16497803
   21.750    1.500    1   174.58685303
   23.250    1.500    1   163.97915649
   24.750    1.500    1   216.59977722
   26.250    1.500    1   228.15663147
   27.750    1.500    1   243.11752319
   29.250    1.500    1   172.52648926
   30.750    1.500    1   272.90820312
   32.250    1.500    1   174.74291992
   33.750    1.500    1   197.74540710
   35.250    1.500    1   195.44766235
   36.750    1.500    1   177.38902283
   38.250    1.500    1   176.69508362
   39.750    1.500    1   158.50016785
   41.250    1.500    1   208.43876648
   42.750    1.500    1   215.45741272
   44.250    1.500    1   147.77128601
    3.750    1.500    2   211.46740723
    5.250    1.500    2   171.50492859
    6.750    1.500    2   108.50801849
    8.250    1.500    2   146.33084106
    9.750    1.500    2   134.11534119
   11.250    1.500    2   119.16279602
   12.750    1.500    2   181.55911255
   14.250    1.500    2    31.38903427
   15.750    1.500    2    75.89696503
   17.250    1.500    2    44.79595947
   18.750    1.500    2    99.27143860
   20.250    1.500    2   106.08213806
   21.750    1.500    2    80.74417877
   23.250    1.500    2   118.20989990
   24.750    1.500    2   132.84558105
   26.250    1.500    2   141.96890259
   27.750    1.500    2   171.80981445
   29.250    1.500    2   139.49851990
   30.750    1.500    2   182.08506775
   32.250    1.500    2   179.51065063
   33.750    1.500    2   158.57202148
   35.250    1.500    2   210.08782959
   36.750    1.500    2   224.78218079
   38.250    1.500    2   163.85021973
   39.750    1.500    2   215.71371460
   41.250    1.500    2   223.58930969
   42.750    1.500    2   123.91789246
    5.250    1.500    3   173.90586853
    6.750    1.500    3   105.32624817
    8.250    1.500    3   155.16151428
    9.750    1.500    3   190.95455933
   11.250    1.500    3   172.37101746
   12.750    1.500    3   266.36453247
   14.250    1.500    3    24.29928970
   15.750    1.500    3    71.76461029
   17.250    1.500    3    60.03851700
   18.750    1.500    3   117.23505402
   20.250    1.500    3   113.10202789
   21.750    1.500    3   102.35449982
   23.250    1.500    3   116.01202393
   24.750    1.500    3   162.41178894
   26.250    1.500    3   166.40576172
   27.750    1.500    3   192.53712463
   29.250    1.500    3   148.18081665
   30.750    1.500    3   203.14526367
   32.250    1.500    3   183.73098755
   33.750    1.500    3   175.68472290
   35.250    1.500    3   217.00189209
   36.750    1.500    3   230.73101807
   38.250    1.500    3   191.24215698
   39.750    1.500    3   221.49441528
   41.250    1.500    3   238.98924255
    6.750    1.500    4    74.96349335
    8.250    1.500    4   174.98522949
    9.750    1.500    4   228.34963989
   11.250    1.500    4   224.86869812
   12.750    1.500    4   366.25970459
   14.250    1.500    4    10.60824776
   15.750    1.500    4    84.18074036
   17.250    1.500    4    63.77710724
   18.750    1.500    4   132.33990479
   20.250    1.500    4   136.88792419
   21.750    1.500    4   102.73272705
   23.250    1.500    4   139.08522034
   24.750    1.500    4   172.20050049
   26.250    1.500    4   192.60147095
   27.750    1.500    4   224.43081665
   29.250    1.500    4   161.36058044
   30.750    1.500    4   200.19934082
   32.250    1.500    4   194.19877625
   33.750    1.500    4   177.55264282
   35.250    1.500    4   217.57363892
   36.750    1.500    4   246.27651978
   38.250    1.500    4   195.20599365
   39.750    1.500    4   241.35432434
    8.250    1.500    5   180.73745728
    9.750    1.500    5   244.06689453
   11.250    1.500    5   258.31063843
   12.750    1.500    5   466.67456055
   15.750    1.500    5    83.79083252
   17.250    1.500    5    70.26657104
   18.750    1.500    5   138.59780884
   20.250    1.500    5   114.42290497
   23.250    1.500    5   144.66323853
   24.750    1.500    5   200.95657349
   26.250    1.500    5   205.11248779
   27.750    1.500    5   244.37832642
   29.250    1.500    5   169.78173828
   30.750    1.500    5   214.44837952
   32.250    1.500    5   191.54251099
   33.750    1.500    5   168.26113892
   35.250    1.500    5   216.85101318
   36.750    1.500    5   253.40998840
   38.250    1.500    5   189.10949707
    9.750    1.500    6   239.90280151
   11.250    1.500    6   289.10739136
   12.750    1.500    6   577.22894287
   15.750    1.500    6    78.41684723
   17.250    1.500    6    72.52931213
   18.750    1.500    6   138.73716736
   20.250    1.500    6   117.83471680
   21.750    1.500    6   117.36594391
   23.250    1.500    6   287.29956055
   24.750    1.500    6   204.66880798
   26.250    1.500    6   231.74156189
   27.750    1.500    6   246.01972961
   29.250    1.500    6   181.12963867
   30.750    1.500    6   220.16993713
   32.250    1.500    6   182.14151001
   33.750    1.500    6   165.51438904
   35.250    1.500    6   209.27464294
   36.750    1.500    6   241.93879700
   11.250    1.500    7   303.65020752
   12.750    1.500    7   655.35754395
   15.750    1.500    7    77.51834869
   17.250    1.500    7    73.91356659
   18.750    1.500    7   149.70072937
   20.250    1.500    7   131.02894592
   21.750    1.500    7   133.41931152
   23.250    1.500    7   151.32203674
   24.750    1.500    7   247.44938660
   26.250    1.500    7   244.41001892
   27.750    1.500    7   272.59912109
   29.250    1.500    7   180.83061218
   30.750    1.500    7   215.15559387
   32.250    1.500    7   201.30499268
   33.750    1.500    7   150.84490967
   35.250    1.500    7   203.90495300
   12.750    1.500    8   732.15118408
   15.750    1.500    8    75.30074310
   17.250    1.500    8   106.14852905
   18.750    1.500    8   157.88180542
   20.250    1.500    8   124.84905243
   21.750    1.500    8   122.92002869
