48
# x y z
0	137	0
2.5	137.57446808511	0
31	1	1.10743624691004e-03	1.07444793921999e-01	1
32	1	1.10947623203691e-03	1.11116345411544e-01	1
33	1	1.11159363145490e-03	1.10529153132403e-01	1
34	1	1.11351760171020e-03	1.14997475629730e-01	1
35	1	1.11541699023477e-03	1.14317356807441e-01	1
36	1	1.11737032972813e-03	1.17897233754269e-01	1
37	1	1.11920724129456e-03	1.19197452115414e-01	1
38	1	1.12124952949054e-03	1.21661049022902e-01	1
39	1	1.12304261284860e-03	1.24298797491011e-01	1
40	1	1.12532574845349e-03	1.25316307043472e-01	1
41	1	1.12697137175729e-03	1.27496895839292e-01	1
42	1	1.12886072951374e-03	1.30286783940367e-01	1
43	1	1.13152351029875e-03	1.30503266859732e-01	1
44	1	1.13331432381750e-03	1.32148321656805e-01	1
45	1	1.13533747276552e-03	1.35984250024247e-01	1
46	1	1.13716940256777e-03	1.37899084121892e-01	1
47	1	1.13911675734290e-03	1.39412713466107e-01	1
48	1	1.14101993727142e-03	1.42381377314743e-01	1
1	2	1.01004685204983e-03	8.99003966265105e-03	1
3	2	1.01004685204983e-03	1.01881464137464e-02	1
4	2	1.02009370409965e-03	1.83282729734209e-02	1
5	2	1.02929107365477e-03	2.91566244472907e-02	1
6	2	1.03362869092918e-03	3.22743685821652e-02	1
7	2	1.04011776270620e-03	3.78593420914689e-02	1
8	2	1.04433146372754e-03	4.32180169388177e-02	1
9	2	1.05000235523187e-03	4.99675352172771e-02	1
10	2	1.05511315866117e-03	5.66603721102493e-02	1
11	2	1.06018452630251e-03	6.11139297478788e-02	1
12	2	1.06502754239115e-03	6.57410997471571e-02	1
13	2	1.06983762456892e-03	7.05837822971468e-02	1
14	2	1.07194438376088e-03	7.16734118347507e-02	1
15	2	1.07373508669934e-03	7.43449543847756e-02	1
16	2	1.07595648262780e-03	7.62839907163607e-02	1
17	2	1.07784438768913e-03	7.67665114012347e-02	1
18	2	1.07959994143474e-03	7.69479928927738e-02	1
19	2	1.08173552106590e-03	8.20084505338199e-02	1
20	2	1.08378634786941e-03	8.46134073665493e-02	1
21	2	1.08572170711519e-03	8.40025160252095e-02	1
22	2	1.08774012798866e-03	8.79555465253273e-02	1
23	2	1.08964464059134e-03	8.97375352266098e-02	1
24	2	1.09164573828305e-03	9.23449458389430e-02	1
25	2	1.09362755199568e-03	9.27628664533083e-02	1
26	2	1.09551948441896e-03	9.63643297589592e-02	1
27	2	1.09745467345457e-03	9.53138930230762e-02	1
28	2	1.09941081885099e-03	9.79881700210034e-02	1
29	2	1.10178614935768e-03	1.00603355741383e-01	1
30	2	1.10339393768164e-03	1.03427802046430e-01	1
31	2	1.10541693562849e-03	1.06272649208521e-01	1
32	2	1.10745692075535e-03	1.06491886889000e-01	1
33	2	1.10957432017335e-03	1.09758891219739e-01	1
34	2	1.11149829042865e-03	1.12204969679063e-01	1
35	2	1.11339767895322e-03	1.14602010017922e-01	1
36	2	1.11535101844658e-03	1.15035626555135e-01	1
37	2	1.11718793001301e-03	1.18924920334334e-01	1
38	2	1.11923021820899e-03	1.18269573807561e-01	1
39	2	1.12102330156705e-03	1.20709806916762e-01	1
40	2	1.12330643717194e-03	1.23210480480283e-01	1
41	2	1.12495206047574e-03	1.24705023650799e-01	1
42	2	1.12684141823218e-03	1.24392116994544e-01	1
43	2	1.12950419901719e-03	1.30527905299624e-01	1
44	2	1.13129501253595e-03	1.32143866823691e-01	1
45	2	1.13331816148396e-03	1.32666209176122e-01	1
46	2	1.13515009128622e-03	1.34731273999991e-01	1
47	2	1.13709744606135e-03	1.37968176435716e-01	1
48	2	1.13900062598987e-03	1.37746971753468e-01	1
1	3	1.02009370409965e-03	2.08422791161509e-02	1
2	3	1.01004685204983e-03	1.00149608081449e-02	1
4	3	1.01004685204983e-03	8.76011108368487e-03	1
5	3	1.02134956060588e-03	2.16869722691234e-02	1
6	3	1.02870851550206e-03	2.81504255174710e-02	1
7	3	1.03519758727908e-03	3.41085298451643e-02	1
8	3	1.03941128830042e-03	3.86049954974488e-02	1
9	3	1.04508217980475e-03	4.49533962455631e-02	1
10	3	1.05019298323406e-03	4.96291017806985e-02	1
11	3	1.05526435087539e-03	5.54388635355131e-02	1
12	3	1.06010736696404e-03	6.10613106428172e-02	1
13	3	1.06515029293258e-03	6.64893956104085e-02	1
14	3	1.06987662767423e-03	7.11113387032798e-02	1
15	3	1.07166733061269e-03	7.09447848483102e-02	1
16	3	1.07388872654115e-03	7.48372566620197e-02	1
17	3	1.07577663160248e-03	7.38394365163635e-02	1
18	3	1.07753218534809e-03	7.78721726362797e-02	1
19	3	1.07966776497925e-03	7.93450064706255e-02	1
20	3	1.08171859178276e-03	8.27173065439758e-02	1
21	3	1.08365395102854e-03	8.27170125274134e-02	1
22	3	1.08567237190201e-03	8.66563427156617e-02	1
23	3	1.08757688450469e-03	8.77331316351274e-02	1
24	3	1.08957798219640e-03	8.91107885498787e-02	1
25	3	1.09155979590903e-03	9.16074244679342e-02	1
26	3	1.09345172833230e-03	9.21837287669206e-02	1
27	3	1.09538691736792e-03	9.52285444473260e-02	1
28	3	1.09734306276434e-03	9.85092061714653e-02	1
29	3	1.09971839327103e-03	1.01371799729858e-01	1
30	3	1.10132618159499e-03	1.02306887569608e-01	1
31	3	1.10334917954184e-03	1.03470751772761e-01	1
32	3	1.10538916466870e-03	1.05078684767274e-01	1
33	3	1.10750656408670e-03	1.08028063209981e-01	1
34	3	1.10943053434200e-03	1.09294457348438e-01	1
35	3	1.11132992286657e-03	1.13341114545739e-01	1
36	3	1.11328326235993e-03	1.13047798458610e-01	1
37	3	1.11512017392636e-03	1.15003179512156e-01	1
38	3	1.11716246212234e-03	1.17788083489631e-01	1
39	3	1.11895554548039e-03	1.17635786196788e-01	1
40	3	1.12123868108529e-03	1.20714161390578e-01	1
41	3	1.12288430438909e-03	1.20927775963518e-01	1
42	3	1.12477366214553e-03	1.24769496856701e-01	1
43	3	1.12743644293054e-03	1.24989830096836e-01	1
44	3	1.12922725644930e-03	1.29706624767379e-01	1
45	3	1.13125040539731e-03	1.31416109416855e-01	1
46	3	1.13308233519956e-03	1.33149498021264e-01	1
47	3	1.13502968997470e-03	1.34472102182587e-01	1
48	3	1.13693286990321e-03	1.35776412391767e-01	1
1	4	1.02870078558892e-03	2.91321272310565e-02	1
2	4	1.02009370409965e-03	1.93068369610527e-02	1
3	4	1.01004685204983e-03	1.14991847979864e-02	1
5	4	1.01130270855606e-03	1.40198434247973e-02	1
6	4	1.02009370409965e-03	2.04984088145119e-02	1
7	4	1.03023866005936e-03	3.07300055614277e-02	1
8	4	1.03445236108071e-03	3.52963725178319e-02	1
9	4	1.04012325258503e-03	3.95999746711805e-02	1
10	4	1.04523405601434e-03	4.53854730055079e-02	1
11	4	1.05030542365567e-03	5.03465519870831e-02	1
12	4	1.05514843974432e-03	5.45018068532715e-02	1
13	4	1.06019136571286e-03	6.09344348718459e-02	1
14	4	1.06544421910187e-03	6.64850141070263e-02	1
15	4	1.06983671594925e-03	6.91617115428739e-02	1
16	4	1.07205811187771e-03	7.11590810290225e-02	1
17	4	1.07394601693905e-03	7.34743359149343e-02	1
18	4	1.07570157068466e-03	7.42337470731590e-02	1
19	4	1.07783715031582e-03	7.64657414297584e-02	1
20	4	1.07988797711932e-03	8.08168869170014e-02	1
21	4	1.08182333636510e-03	8.28130537567845e-02	1
22	4	1.08384175723857e-03	8.30691296465347e-02	1
23	4	1.08574626984125e-03	8.59157305530945e-02	1
24	4	1.08774736753297e-03	8.90075839995947e-02	1
25	4	1.08972918124560e-03	8.91862671340351e-02	1
26	4	1.09162111366887e-03	9.34448753148004e-02	1
27	4	1.09355630270449e-03	9.40284623478735e-02	1
28	4	1.09551244810091e-03	9.59799164605251e-02	1
29	4	1.09788777860760e-03	9.89711149662581e-02	1
30	4	1.09949556693156e-03	1.00570522420254e-01	1
31	4	1.10151856487841e-03	1.00345813089192e-01	1
32	4	1.10355855000527e-03	1.04153200256651e-01	1
33	4	1.10567594942326e-03	1.06608125542730e-01	1
34	4	1.10759991967856e-03	1.08597560296491e-01	1
35	4	1.10949930820314e-03	1.08609847759513e-01	1
36	4	1.11145264769650e-03	1.11994070527771e-01	1
37	4	1.11328955926293e-03	1.12890556744311e-01	1
38	4	1.11533184745890e-03	1.16673565743287e-01	1
39	4	1.11712493081696e-03	1.17637355125896e-01	1
40	4	1.11940806642185e-03	1.18154742655139e-01	1
41	4	1.12105368972566e-03	1.21429388894935e-01	1
42	4	1.12294304748210e-03	1.22171697655213e-01	1
43	4	1.12560582826711e-03	1.26964228308120e-01	1
44	4	1.12739664178586e-03	1.29558448588774e-01	1
45	4	1.12941979073388e-03	1.30032160965392e-01	1
46	4	1.13125172053613e-03	1.32068884237886e-01	1
47	4	1.13319907531126e-03	1.33000899926869e-01	1
48	4	1.13510225523978e-03	1.34970586983360e-01	1
1	5	1.03441522966303e-03	3.23597154052567e-02	1
2	5	1.02929107365477e-03	2.93013489863992e-02	1
3	5	1.02134956060588e-03	2.14222959329218e-02	1
4	5	1.01130270855606e-03	9.53288708560350e-03	1
6	5	1.00879099554360e-03	9.35030798569896e-03	1
7	5	1.02134956060588e-03	2.16299678858006e-02	1
8	5	1.02869824673088e-03	3.04683330292111e-02	1
9	5	1.03436913823521e-03	3.18926384417433e-02	1
10	5	1.03947994166451e-03	3.90243003564314e-02	1
11	5	1.04455130930584e-03	4.58277314170187e-02	1
12	5	1.04939432539449e-03	4.97871944811592e-02	1
13	5	1.05443725136304e-03	5.29810690309958e-02	1
14	5	1.05969010475204e-03	5.89730267081459e-02	1
15	5	1.06448619278812e-03	6.49200687563698e-02	1
16	5	1.06958342863830e-03	7.02183545081252e-02	1
17	5	1.07184337494315e-03	7.26832911565431e-02	1
18	5	1.07359892868876e-03	7.43214630366423e-02	1
19	5	1.07573450831993e-03	7.62495500295126e-02	1
20	5	1.07778533512343e-03	7.86896402556369e-02	1
21	5	1.07972069436921e-03	8.06591052312420e-02	1
22	5	1.08173911524268e-03	8.31954906153919e-02	1
23	5	1.08364362784536e-03	8.51253454554410e-02	1
24	5	1.08564472553707e-03	8.60429697601505e-02	1
25	5	1.08762653924970e-03	8.80181300144937e-02	1
26	5	1.08951847167298e-03	9.02451205956126e-02	1
27	5	1.09145366070860e-03	9.02035480701953e-02	1
28	5	1.09340980610502e-03	9.38896943235792e-02	1
29	5	1.09578513661170e-03	9.53053528828234e-02	1
30	5	1.09739292493566e-03	9.68818802697425e-02	1
31	5	1.09941592288251e-03	9.94502282886815e-02	1
32	5	1.10145590800938e-03	1.00553240317028e-01	1
33	5	1.10357330742737e-03	1.04410758300480e-01	1
34	5	1.10549727768267e-03	1.06069987767407e-01	1
35	5	1.10739666620724e-03	1.07870850033604e-01	1
36	5	1.10935000570060e-03	1.09580900272765e-01	1
37	5	1.11118691726704e-03	1.12573972865973e-01	1
38	5	1.11322920546301e-03	1.14389842185938e-01	1
39	5	1.11502228882107e-03	1.15841804246206e-01	1
40	5	1.11730542442596e-03	1.16642595507405e-01	1
41	5	1.11895104772976e-03	1.20656400939257e-01	1
42	5	1.12084040548621e-03	1.22203863392590e-01	1
43	5	1.12350318627122e-03	1.24692267403225e-01	1
44	5	1.12529399978997e-03	1.24712345611310e-01	1
45	5	1.12731714873799e-03	1.28535613885952e-01	1
46	5	1.12914907854024e-03	1.27587645601264e-01	1
47	5	1.13109643331537e-03	1.31216845715325e-01	1
48	5	1.13299961324389e-03	1.33310347294770e-01	1
1	6	1.03875284693744e-03	3.70519070198667e-02	1
2	6	1.03362869092918e-03	3.46562428740994e-02	1
3	6	1.02870851550206e-03	2.73087446022139e-02	1
4	6	1.02009370409965e-03	1.97406205227263e-02	1
5	6	1.00879099554360e-03	1.03654099407202e-02	1
7	6	1.01255856506228e-03	1.32029658768137e-02	1
8	6	1.02134956060588e-03	2.11313435203456e-02	1
9	6	1.03007000892830e-03	2.95240422494714e-02	1
10	6	1.03518081235760e-03	3.39930505296342e-02	1
11	6	1.04025217999893e-03	3.88675831832426e-02	1
12	6	1.04509519608758e-03	4.60014116610248e-02	1
13	6	1.05013812205613e-03	5.02450021973308e-02	1
14	6	1.05539097544513e-03	5.47942343805362e-02	1
15	6	1.06018706348122e-03	6.07647239482091e-02	1
16	6	1.06528429933139e-03	6.46576812613003e-02	1
17	6	1.07023405683050e-03	6.85962886245562e-02	1
18	6	1.07198961057611e-03	7.08585534501125e-02	1
19	6	1.07412519020728e-03	7.54474661417537e-02	1
20	6	1.07617601701078e-03	7.77824078596756e-02	1
21	6	1.07811137625656e-03	7.92926919252682e-02	1
22	6	1.08012979713003e-03	7.92303144416342e-02	1
23	6	1.08203430973271e-03	8.35720934705352e-02	1
24	6	1.08403540742442e-03	8.34725129781063e-02	1
25	6	1.08601722113705e-03	8.52911222484775e-02	1
26	6	1.08790915356033e-03	9.01566375554182e-02	1
27	6	1.08984434259595e-03	9.05788322715707e-02	1
28	6	1.09180048799237e-03	9.19952301299319e-02	1
29	6	1.09417581849905e-03	9.54993291469673e-02	1
30	6	1.09578360682301e-03	9.80324622310086e-02	1
31	6	1.09780660476987e-03	9.90943136976135e-02	1
32	6	1.09984658989673e-03	9.95175056190773e-02	1
33	6	1.10196398931472e-03	1.03666425159638e-01	1
34	6	1.10388795957002e-03	1.04454572403665e-01	1
35	6	1.10578734809459e-03	1.05267291689926e-01	1
36	6	1.10774068758795e-03	1.07397180424410e-01	1
37	6	1.10957759915439e-03	1.09102651192770e-01	1
38	6	1.11161988735036e-03	1.10055573728680e-01	1
39	6	1.11341297070842e-03	1.12526036666124e-01	1
40	6	1.11569610631331e-03	1.14707997320705e-01	1
41	6	1.11734172961711e-03	1.19700028735996e-01	1
42	6	1.11923108737356e-03	1.20429103972854e-01	1
43	6	1.12189386815857e-03	1.23463905807057e-01	1
44	6	1.12368468167732e-03	1.24326758613714e-01	1
45	6	1.12570783062534e-03	1.26017884932103e-01	1
46	6	1.12753976042759e-03	1.27315094743840e-01	1
47	6	1.12948711520272e-03	1.29081607634011e-01	1
48	6	1.13139029513124e-03	1.31533540096728e-01	1
1	7	1.04524191871446e-03	4.34730199878893e-02	1
2	7	1.04011776270620e-03	4.15085538848145e-02	1
3	7	1.03519758727908e-03	3.40514499541187e-02	1
4	7	1.03023866005936e-03	2.96491080542339e-02	1
5	7	1.02134956060588e-03	2.22658669466543e-02	1
6	7	1.01255856506228e-03	1.12607690035266e-02	1
8	7	1.00879099554360e-03	6.87527704963501e-03	1
9	7	1.02009370409965e-03	1.82751965158653e-02	1
10	7	1.02874574329096e-03	2.84547593239811e-02	1
11	7	1.03381711093229e-03	3.33531773392453e-02	1
12	7	1.03866012702094e-03	3.98537866836509e-02	1
13	7	1.04370305298949e-03	4.26790900962988e-02	1
14	7	1.04895590637849e-03	4.74508013627246e-02	1
15	7	1.05375199441457e-03	5.29578587353781e-02	1
16	7	1.05884923026475e-03	6.03052106756497e-02	1
17	7	1.06453560792528e-03	6.45425397874657e-02	1
18	7	1.06881765984205e-03	6.82427415530054e-02	1
19	7	1.07168761756516e-03	7.22166783518247e-02	1
20	7	1.07373844436867e-03	7.28499501797948e-02	1
21	7	1.07567380361445e-03	7.59115607032899e-02	1
22	7	1.07769222448792e-03	7.71243037645354e-02	1
23	7	1.07959673709060e-03	7.91642863374018e-02	1
24	7	1.08159783478231e-03	8.11006335464169e-02	1
25	7	1.08357964849494e-03	8.15427030707134e-02	1
26	7	1.08547158091822e-03	8.60354772505369e-02	1
27	7	1.08740676995383e-03	8.54738629285230e-02	1
28	7	1.08936291535025e-03	8.90471540723225e-02	1
29	7	1.09173824585694e-03	9.21398944979670e-02	1
30	7	1.09334603418090e-03	9.43991177760429e-02	1
31	7	1.09536903212775e-03	9.48748492488684e-02	1
32	7	1.09740901725461e-03	9.72511100468030e-02	1
33	7	1.09952641667261e-03	9.88143629001758e-02	1
34	7	1.10145038692791e-03	1.02298169996430e-01	1
35	7	1.10334977545248e-03	1.01916188495009e-01	1
36	7	1.10530311494584e-03	1.06137848001571e-01	1
37	7	1.10714002651227e-03	1.07283022829970e-01	1
38	7	1.10918231470825e-03	1.10426292893594e-01	1
39	7	1.11097539806631e-03	1.10583781514999e-01	1
40	7	1.11325853367120e-03	1.11996625862096e-01	1
41	7	1.11490415697500e-03	1.16288542561095e-01	1
42	7	1.11679351473144e-03	1.17900780077481e-01	1
43	7	1.11945629551645e-03	1.18288348956009e-01	1
44	7	1.12124710903521e-03	1.21731666461308e-01	1
45	7	1.12327025798322e-03	1.23343698711279e-01	1
46	7	1.12510218778548e-03	1.24313527294995e-01	1
47	7	1.12704954256061e-03	1.26210937287936e-01	1
48	7	1.12895272248913e-03	1.30148535896422e-01	1
1	8	1.04945561973580e-03	5.07896300990936e-02	1
2	8	1.04433146372754e-03	4.45926727203821e-02	1
3	8	1.03941128830042e-03	3.76985510484297e-02	1
4	8	1.03445236108071e-03	3.36244424086171e-02	1
5	8	1.02869824673088e-03	2.84876572414994e-02	1
6	8	1.02134956060588e-03	2.09207612715439e-02	1
7	8	1.00879099554360e-03	8.55889900176018e-03	1
9	8	1.01130270855606e-03	1.29840869645345e-02	1
10	8	1.02134956060588e-03	2.22695009566061e-02	1
11	8	1.02947856916841e-03	2.95930148623401e-02	1
12	8	1.03432158525706e-03	3.39199968404891e-02	1
13	8	1.03936451122560e-03	3.93755699438292e-02	1
14	8	1.04461736461461e-03	4.57346768096435e-02	1
15	8	1.04941345265069e-03	4.77328065998829e-02	1
16	8	1.05451068850087e-03	5.51993446521586e-02	1
17	8	1.06019706616139e-03	6.05044835617583e-02	1
18	8	1.06447911807817e-03	6.41540017368570e-02	1
19	8	1.06989395786462e-03	6.78152475958980e-02	1
20	8	1.07194478466812e-03	7.17639124562937e-02	1
21	8	1.07388014391390e-03	7.47358440382748e-02	1
22	8	1.07589856478737e-03	7.51374762617714e-02	1
23	8	1.07780307739005e-03	7.75905312494509e-02	1
24	8	1.07980417508176e-03	7.85801629862200e-02	1
25	8	1.08178598879440e-03	8.26183997943806e-02	1
26	8	1.08367792121767e-03	8.27530079364768e-02	1
27	8	1.08561311025329e-03	8.59755383364944e-02	1
28	8	1.08756925564971e-03	8.78629676039868e-02	1
29	8	1.08994458615640e-03	8.88410963936861e-02	1
30	8	1.09155237448036e-03	9.23289728371586e-02	1
31	8	1.09357537242721e-03	9.37006607187913e-02	1
32	8	1.09561535755407e-03	9.47268210932751e-02	1
33	8	1.09773275697206e-03	9.54532849633458e-02	1
34	8	1.09965672722736e-03	1.01008515922451e-01	1
35	8	1.10155611575194e-03	1.00184167199783e-01	1
36	8	1.10350945524529e-03	1.03698828121968e-01	1
37	8	1.10534636681173e-03	1.05948982487580e-01	1
38	8	1.10738865500770e-03	1.06470580746057e-01	1
39	8	1.10918173836576e-03	1.09720208238006e-01	1
40	8	1.11146487397065e-03	1.10807167739357e-01	1
41	8	1.11311049727445e-03	1.13552837404881e-01	1
42	8	1.11499985503090e-03	1.14782623813378e-01	1
43	8	1.11766263581591e-03	1.14966978217641e-01	1
44	8	1.11945344933466e-03	1.18739259515743e-01	1
45	8	1.12147659828268e-03	1.21489899850811e-01	1
46	8	1.12330852808493e-03	1.22250222733780e-01	1
47	8	1.12525588286006e-03	1.25550099123180e-01	1
48	8	1.12715906278858e-03	1.26501891313838e-01	1
1	9	1.05512651124013e-03	5.50284067744695e-02	1
2	9	1.05000235523187e-03	4.88207874423474e-02	1
3	9	1.04508217980475e-03	4.57047436794741e-02	1
4	9	1.04012325258503e-03	3.84680309873076e-02	1
5	9	1.03436913823521e-03	3.43972838764463e-02	1
6	9	1.03007000892830e-03	2.99475011632984e-02	1
7	9	1.02009370409965e-03	1.70131505496410e-02	1
8	9	1.01130270855606e-03	1.32429654595855e-02	1
10	9	1.01004685204983e-03	1.09672507231728e-02	1
11	9	1.02009370409965e-03	1.98615988936283e-02	1
12	9	1.02864853289834e-03	2.92342028613725e-02	1
13	9	1.03369145886689e-03	3.27286656902525e-02	1
14	9	1.03894431225589e-03	3.97017910539108e-02	1
15	9	1.04374040029198e-03	4.46417874807817e-02	1
16	9	1.04883763614215e-03	5.04814236453769e-02	1
17	9	1.05452401380268e-03	5.54060292496761e-02	1
18	9	1.05880606571945e-03	5.85408852303855e-02	1
19	9	1.06461264630106e-03	6.44460240004208e-02	1
20	9	1.06980389707089e-03	6.98853792038175e-02	1
21	9	1.07173925631667e-03	7.26793014081473e-02	1
22	9	1.07375767719014e-03	7.44233675161174e-02	1
23	9	1.07566218979282e-03	7.51599975141410e-02	1
24	9	1.07766328748453e-03	7.70521147540317e-02	1
25	9	1.07964510119716e-03	8.03852013789468e-02	1
26	9	1.08153703362044e-03	8.11312074114559e-02	1
27	9	1.08347222265606e-03	8.43436602942330e-02	1
28	9	1.08542836805247e-03	8.39394870884164e-02	1
29	9	1.08780369855916e-03	8.59524371932599e-02	1
30	9	1.08941148688312e-03	8.76479773645716e-02	1
31	9	1.09143448482997e-03	9.14764344939806e-02	1
32	9	1.09347446995684e-03	9.16103276575588e-02	1
33	9	1.09559186937483e-03	9.53869177089711e-02	1
34	9	1.09751583963013e-03	9.84990106839122e-02	1
35	9	1.09941522815470e-03	9.91387064361489e-02	1
36	9	1.10136856764806e-03	1.00363281656684e-01	1
37	9	1.10320547921449e-03	1.02762691037006e-01	1
38	9	1.10524776741047e-03	1.04199563599217e-01	1
39	9	1.10704085076853e-03	1.08155947548179e-01	1
40	9	1.10932398637342e-03	1.07928342239164e-01	1
41	9	1.11096960967722e-03	1.11217524335635e-01	1
42	9	1.11285896743367e-03	1.10650977053249e-01	1
43	9	1.11552174821868e-03	1.13889809102667e-01	1
44	9	1.11731256173743e-03	1.17866228122962e-01	1
45	9	1.11933571068545e-03	1.21437967293367e-01	1
46	9	1.12116764048770e-03	1.21335034802657e-01	1
47	9	1.12311499526283e-03	1.23880420001769e-01	1
48	9	1.12501817519135e-03	1.25447344243284e-01	1
1	10	1.06023731466944e-03	6.22615990650439e-02	1
2	10	1.05511315866117e-03	5.45764321230068e-02	1
3	10	1.05019298323406e-03	5.02832883363155e-02	1
4	10	1.04523405601434e-03	4.59103648511251e-02	1
5	10	1.03947994166451e-03	3.79848249965090e-02	1
6	10	1.03518081235760e-03	3.50947373352148e-02	1
7	10	1.02874574329096e-03	2.79575337721791e-02	1
8	10	1.02134956060588e-03	2.17105370670494e-02	1
9	10	1.01004685204983e-03	1.06104553919904e-02	1
11	10	1.01004685204983e-03	8.59477110750480e-03	1
12	10	1.02009370409965e-03	2.09984763374437e-02	1
13	10	1.02882194468493e-03	2.78521463665800e-02	1
14	10	1.03407479807393e-03	3.36811415042126e-02	1
15	10	1.03887088611002e-03	3.97355866801851e-02	1
16	10	1.04396812196019e-03	4.27513742522873e-02	1
17	10	1.04965449962072e-03	4.90099019725377e-02	1
18	10	1.05393655153749e-03	5.30656795269128e-02	1
19	10	1.05974313211910e-03	5.89857107684834e-02	1
20	10	1.06520625688705e-03	6.51049679822544e-02	1
21	10	1.06968792097095e-03	6.89780086364319e-02	1
22	10	1.07170634184442e-03	7.27906316554886e-02	1
23	10	1.07361085444710e-03	7.30744266459528e-02	1
24	10	1.07561195213881e-03	7.69550833702772e-02	1
25	10	1.07759376585144e-03	7.79084892471764e-02	1
26	10	1.07948569827471e-03	8.16859887917357e-02	1
27	10	1.08142088731033e-03	8.23346870841570e-02	1
28	10	1.08337703270675e-03	8.33365763903093e-02	1
29	10	1.08575236321344e-03	8.64389739497220e-02	1
30	10	1.08736015153740e-03	8.85000757503989e-02	1
31	10	1.08938314948425e-03	8.98237024675851e-02	1
32	10	1.09142313461111e-03	9.14389942757309e-02	1
33	10	1.09354053402911e-03	9.34078441573784e-02	1
34	10	1.09546450428440e-03	9.48830981345105e-02	1
35	10	1.09736389280898e-03	9.67651649831046e-02	1
36	10	1.09931723230234e-03	1.02308525168743e-01	1
37	10	1.10115414386877e-03	9.92925001059885e-02	1
38	10	1.10319643206474e-03	1.01043510489884e-01	1
39	10	1.10498951542280e-03	1.05700749177066e-01	1
40	10	1.10727265102770e-03	1.06912834137673e-01	1
41	10	1.10891827433150e-03	1.08169095266125e-01	1
42	10	1.11080763208794e-03	1.11548284909240e-01	1
43	10	1.11347041287295e-03	1.13517734490671e-01	1
44	10	1.11526122639171e-03	1.14255430730605e-01	1
45	10	1.11728437533972e-03	1.16671446146594e-01	1
46	10	1.11911630514197e-03	1.18082349954797e-01	1
47	10	1.12106365991710e-03	1.20538675768927e-01	1
48	10	1.12296683984562e-03	1.21825043154862e-01	1
1	11	1.06530868231077e-03	6.56393395231247e-02	1
2	11	1.06018452630251e-03	6.02606981305161e-02	1
3	11	1.05526435087539e-03	5.42638434845607e-02	1
4	11	1.05030542365567e-03	5.21136578076028e-02	1
5	11	1.04455130930584e-03	4.32239687358191e-02	1
6	11	1.04025217999893e-03	3.87978147310259e-02	1
7	11	1.03381711093229e-03	3.35235143456212e-02	1
8	11	1.02947856916841e-03	3.02116767682325e-02	1
